$max_spout,$spliters,$counters,$<throughput
9.000009000008999e-06,0.2,1.0,22140.0
9.000009000008999e-06,0.4000000000000001,0.0,8400.0
9.000009000008999e-06,0.4000000000000001,0.1176470588235294,16797.0
9.000009000008999e-06,0.4000000000000001,0.2941176470588235,17061.0
9.000009000008999e-06,0.4000000000000001,0.47058823529411764,17217.0
9.000009000008999e-06,0.4000000000000001,0.6470588235294117,17287.0
9.000009000008999e-06,0.4000000000000001,0.8235294117647058,16905.0
9.000009000008999e-06,0.4000000000000001,1.0,15905.0
9.000009000008999e-06,1.0000000000000002,0.0,8667.5
9.000009000008999e-06,1.0000000000000002,0.1176470588235294,17814.0
9.000009000008999e-06,1.0000000000000002,0.2941176470588235,19636.0
9.000009000008999e-06,1.0000000000000002,0.47058823529411764,19413.0
9.000009000008999e-06,1.0000000000000002,0.6470588235294117,20995.0
9.000009000008999e-06,1.0000000000000002,0.8235294117647058,19637.0
9.000009000008999e-06,1.0000000000000002,1.0,19340.0
9.900009900009899e-05,0.0,0.0,10747.0
9.900009900009899e-05,0.0,0.1176470588235294,21959.0
9.900009900009899e-05,0.0,0.2941176470588235,21745.0
9.900009900009899e-05,0.0,0.47058823529411764,23144.0
9.900009900009899e-05,0.0,0.6470588235294117,22410.0
9.900009900009899e-05,0.0,0.8235294117647058,22591.0
9.900009900009899e-05,0.0,1.0,23184.0
9.900009900009899e-05,0.2,0.0,9506.6
9.900009900009899e-05,0.2,0.1176470588235294,24998.0
9.900009900009899e-05,0.2,0.2941176470588235,28972.0
9.900009900009899e-05,0.2,0.47058823529411764,30659.0
9.900009900009899e-05,0.2,0.6470588235294117,33320.0
9.900009900009899e-05,0.2,0.8235294117647058,31867.0
9.900009900009899e-05,0.2,1.0,33784.0
9.900009900009899e-05,0.4000000000000001,0.0,9885.2
9.900009900009899e-05,0.4000000000000001,0.1176470588235294,18806.0
9.900009900009899e-05,0.4000000000000001,0.2941176470588235,21693.0
9.900009900009899e-05,0.4000000000000001,0.47058823529411764,23160.0
9.900009900009899e-05,0.4000000000000001,0.6470588235294117,21451.0
9.900009900009899e-05,0.4000000000000001,0.8235294117647058,22544.0
9.900009900009899e-05,0.4000000000000001,1.0,21195.0
9.900009900009899e-05,1.0000000000000002,0.0,10467.0
9.900009900009899e-05,1.0000000000000002,0.1176470588235294,22524.0
9.900009900009899e-05,1.0000000000000002,0.2941176470588235,24578.0
9.900009900009899e-05,1.0000000000000002,0.47058823529411764,23012.0
9.900009900009899e-05,1.0000000000000002,0.6470588235294117,25459.0
9.900009900009899e-05,1.0000000000000002,0.8235294117647058,24599.0
9.900009900009899e-05,1.0000000000000002,1.0,25682.0
0.000999000999000999,0.0,0.0,9573.1
0.000999000999000999,0.0,0.1176470588235294,22456.0
0.000999000999000999,0.0,0.2941176470588235,23770.0
0.000999000999000999,0.0,0.47058823529411764,23344.0
0.000999000999000999,0.0,0.6470588235294117,25936.0
0.000999000999000999,0.0,0.8235294117647058,25778.0
0.000999000999000999,0.0,1.0,25595.0
0.000999000999000999,0.2,0.0,9034.6
0.000999000999000999,0.2,0.1176470588235294,26177.0
0.000999000999000999,0.2,0.2941176470588235,31480.0
0.000999000999000999,0.2,0.47058823529411764,35368.0
0.000999000999000999,0.2,0.6470588235294117,38846.0
0.000999000999000999,0.2,0.8235294117647058,38350.0
0.000999000999000999,0.2,1.0,37037.0
0.000999000999000999,0.4000000000000001,0.0,10065.0
0.000999000999000999,0.4000000000000001,0.1176470588235294,22331.0
0.000999000999000999,0.4000000000000001,0.2941176470588235,21866.0
0.000999000999000999,0.4000000000000001,0.47058823529411764,22074.0
0.000999000999000999,0.4000000000000001,0.6470588235294117,25959.0
0.000999000999000999,0.4000000000000001,0.8235294117647058,23466.0
0.000999000999000999,0.4000000000000001,1.0,23344.0
0.000999000999000999,1.0000000000000002,0.0,9328.2
0.000999000999000999,1.0000000000000002,0.1176470588235294,22884.0
0.000999000999000999,1.0000000000000002,0.2941176470588235,27448.0
0.000999000999000999,1.0000000000000002,0.47058823529411764,26511.0
0.000999000999000999,1.0000000000000002,0.6470588235294117,27644.0
0.000999000999000999,1.0000000000000002,0.8235294117647058,27234.0
0.000999000999000999,1.0000000000000002,1.0,27640.0
0.009999009999009998,0.0,0.0,9549.7
0.009999009999009998,0.0,0.1176470588235294,18950.0
0.009999009999009998,0.0,0.2941176470588235,20267.0
0.009999009999009998,0.0,0.47058823529411764,21076.0
0.009999009999009998,0.0,0.6470588235294117,21385.0
0.009999009999009998,0.0,0.8235294117647058,20039.0
0.009999009999009998,0.0,1.0,20923.0
0.009999009999009998,0.2,0.0,8922.4
0.009999009999009998,0.2,0.1176470588235294,25630.0
0.009999009999009998,0.2,0.2941176470588235,33463.0
0.009999009999009998,0.2,0.47058823529411764,34739.0
0.009999009999009998,0.2,0.6470588235294117,33345.0
0.009999009999009998,0.2,0.8235294117647058,34157.0
0.009999009999009998,0.2,1.0,31974.0
0.009999009999009998,0.4000000000000001,0.0,9504.8
0.009999009999009998,0.4000000000000001,0.1176470588235294,19143.0
0.009999009999009998,0.4000000000000001,0.2941176470588235,21413.0
0.009999009999009998,0.4000000000000001,0.47058823529411764,21810.0
0.009999009999009998,0.4000000000000001,0.6470588235294117,20768.0
0.009999009999009998,0.4000000000000001,0.8235294117647058,22331.0
0.009999009999009998,0.4000000000000001,1.0,21871.0
0.009999009999009998,1.0000000000000002,0.0,11814.0
0.009999009999009998,1.0000000000000002,0.1176470588235294,22006.0
0.009999009999009998,1.0000000000000002,0.2941176470588235,25263.0
0.009999009999009998,1.0000000000000002,0.47058823529411764,27814.0
0.009999009999009998,1.0000000000000002,0.6470588235294117,27995.0
0.009999009999009998,1.0000000000000002,0.8235294117647058,27720.0
0.009999009999009998,1.0000000000000002,1.0,29288.0
0.09999909999909998,0.0,0.0,9136.9
0.09999909999909998,0.0,0.1176470588235294,18463.0
0.09999909999909998,0.0,0.2941176470588235,19583.0
0.09999909999909998,0.0,0.47058823529411764,20241.0
0.09999909999909998,0.0,0.6470588235294117,22344.0
0.09999909999909998,0.0,0.8235294117647058,21114.0
0.09999909999909998,0.0,1.0,21202.0
0.09999909999909998,0.2,0.0,7977.6
0.09999909999909998,0.2,0.1176470588235294,26935.0
0.09999909999909998,0.2,0.2941176470588235,30621.0
0.09999909999909998,0.2,0.47058823529411764,32491.0
0.09999909999909998,0.2,0.6470588235294117,35034.0
0.09999909999909998,0.2,0.8235294117647058,34852.0
0.09999909999909998,0.2,1.0,34687.0
0.09999909999909998,0.4000000000000001,0.0,10023.0
0.09999909999909998,0.4000000000000001,0.1176470588235294,18567.0
0.09999909999909998,0.4000000000000001,0.2941176470588235,21296.0
0.09999909999909998,0.4000000000000001,0.47058823529411764,20921.0
0.09999909999909998,0.4000000000000001,0.6470588235294117,20378.0
0.09999909999909998,0.4000000000000001,0.8235294117647058,21716.0
0.09999909999909998,0.4000000000000001,1.0,21210.0
0.09999909999909998,1.0000000000000002,0.0,10376.0
0.09999909999909998,1.0000000000000002,0.1176470588235294,21885.0
0.09999909999909998,1.0000000000000002,0.2941176470588235,25775.0
0.09999909999909998,1.0000000000000002,0.47058823529411764,27096.0
0.09999909999909998,1.0000000000000002,0.6470588235294117,29156.0
0.09999909999909998,1.0000000000000002,0.8235294117647058,27609.0
0.09999909999909998,1.0000000000000002,1.0,28055.0
1.0,0.0,0.0,57603.0
1.0,0.0,0.1176470588235294,58279.0
1.0,0.0,0.2941176470588235,54006.0
1.0,0.0,0.47058823529411764,55495.0
1.0,0.0,0.6470588235294117,55320.0
1.0,0.0,0.8235294117647058,58616.0
1.0,0.0,1.0,58326.0
1.0,0.2,0.0,38501.0
1.0,0.2,0.1176470588235294,42537.0
1.0,0.2,0.2941176470588235,56964.0
1.0,0.2,0.47058823529411764,72394.0
1.0,0.2,0.6470588235294117,64455.0
1.0,0.2,0.8235294117647058,58581.0
1.0,0.2,1.0,53112.0
1.0,0.4000000000000001,0.0,51244.0
1.0,0.4000000000000001,0.1176470588235294,19409.0
1.0,0.4000000000000001,0.2941176470588235,18902.0
1.0,0.4000000000000001,0.47058823529411764,21188.0
1.0,0.4000000000000001,0.6470588235294117,21921.0
1.0,0.4000000000000001,0.8235294117647058,21614.0
1.0,0.4000000000000001,1.0,20184.0
1.0,1.0000000000000002,0.0,52828.0
1.0,1.0000000000000002,0.1176470588235294,22139.0
1.0,1.0000000000000002,0.2941176470588235,28016.0
1.0,1.0000000000000002,0.47058823529411764,28562.0
1.0,1.0000000000000002,0.6470588235294117,28919.0
1.0,1.0000000000000002,0.8235294117647058,26632.0
1.0,1.0000000000000002,1.0,28388.0
